horse_id,horse_name,secretariat,seattle_slew,affirmed,american_pharoah,mr._prospector
3137,Fight Night,1,1,0,0,1
1616,Fight On Lucy,0,0,0,0,1
4593,Fighting Seabee,0,0,0,0,1
506,Figure It Out,0,1,0,0,1
4285,Figure of Speech,1,0,1,0,1
2246,Fika,1,1,0,0,1
748,Filibustin,1,0,0,0,1
702,Fillet of Sole,1,1,0,0,1
3423,Filly Dilly,0,0,1,0,1
841,Filly Joel,1,1,0,0,1
2781,Filly Ride,1,0,0,0,1
3148,Final Frontier,1,0,0,0,1
1326,Final Jeopardy,0,1,0,0,1
1152,Final Say,1,0,0,0,1
1493,Finance Reform,1,1,0,0,1
2889,Financial System,1,1,0,0,1
2258,Financialstability,1,1,0,0,1
210,Fingerpaint,1,1,0,0,1
4124,Finite,1,1,0,0,1
757,Finlee,1,0,0,0,1
458,Finn's Posse,0,0,0,0,1
1776,Fionnbharr,0,0,0,0,1
2647,Fire Key,1,1,0,0,1
3495,Fire On Fire,1,1,0,0,1
4482,Fireball Jon,1,0,0,0,1
4154,Fireball Shot,0,0,0,0,1
2816,Firenze Fire,1,0,0,0,1
2837,Firenze Freedom,1,0,0,0,1
2988,Firery Tale,1,0,0,0,1
2116,Firestormy,1,1,0,0,1
3970,Firewater Jake,0,1,0,0,1
2070,First Appeal,0,1,0,0,1
998,First Dawn,1,1,0,0,1
2638,First Degree,1,1,0,0,1
1757,First Deputy,0,1,0,0,1
833,First Forever,1,1,0,0,1
4035,First Premio,1,0,0,0,1
4059,First Wave,1,0,0,0,1
3791,First in Command,0,0,0,0,1
4333,Fishman,1,1,0,0,1
1016,Fitzwillie,0,1,0,0,0
1350,Five Alarm Robin,1,0,0,0,1
667,Five Night Freddie,1,0,0,0,1
713,Five Star Bunt,0,1,0,0,1
1567,Five Star General,1,1,0,0,1
307,Fiveinthemorning,1,1,0,0,1
2448,Fivestar Bandit,1,0,0,0,0
2882,Fixed Point,0,1,0,0,1
1352,Fixedincome Larry,1,1,0,0,1
2733,Flaming June,1,1,0,0,1
2737,Flash Drive,0,0,0,0,1
1242,Flashndynamite,1,0,0,0,1
1304,Flashpackinbarbie,1,0,0,0,1
40,Flat Calm,1,1,0,0,1
316,Flat Out Funky,1,1,0,0,1
376,Flat Out Jayvien,1,1,0,0,1
1088,Flat Rate,1,0,0,0,1
341,Flatexcel,1,1,0,0,1
1912,Flatter Me,1,1,0,0,1
1188,Flattering Eyes,1,1,0,0,1
1878,Flavius,0,0,0,0,1
2256,Fled,1,1,0,0,1
1475,Fleet Admiral,1,1,0,0,1
642,Fleet Irish,1,1,0,0,1
150,Fleet Warrior,1,0,0,0,1
4622,Florida Flash,0,1,0,0,1
847,Floss Dancer,0,1,0,0,0
4122,Flowers for Lisa,1,1,0,0,1
2753,Floyd Unger,0,1,0,0,1
267,Flush,1,0,0,0,1
4532,Flute Maker,1,1,1,0,1
1904,Fly Fly Away,1,0,0,0,1
1968,Fly So Pretty,1,1,1,0,1
110,Flying Pleasantly,0,0,1,0,0
4371,Flying Scotsman,0,0,0,0,1
3020,Focus Group,0,0,0,0,1
3145,Fog of War,0,0,0,0,1
4254,Fooch,1,1,0,0,1
299,Foolish Ghost,1,1,0,0,1
2908,Foolish Humor,1,0,0,0,1
2481,Foolish Living,0,1,0,0,1
1719,Fools Gold,1,0,0,0,1
54,For Pops,1,1,0,0,1
3101,Forbidden Frolic,0,0,0,0,1
3536,Force the Pass,0,0,0,0,0
159,Forced,1,1,0,0,1
3275,Fore Left,0,1,0,0,1
404,Forecaster,1,1,0,0,1
4076,Foreign Exchange,1,1,0,0,1
3393,Forever Changed,0,1,0,0,1
252,Forever Daisy,0,1,0,0,1
575,Forever Liesl,1,1,0,0,1
3950,Forever Poe,1,1,0,0,0
1756,Forever Wicked,0,0,0,0,0
1100,Forewarned,1,1,0,0,1
739,Forge,1,1,1,0,1
1055,Forgotten Hero,0,1,0,0,1
1045,Formal Start,1,1,0,0,1
4499,Fort McHenry,1,1,0,0,1
1451,Fort Worth,0,1,0,0,1
3443,Fortin Hill,1,0,0,0,1
1928,Fortune Found,0,0,1,0,0
1524,Fortune Smiles,1,0,0,0,1
403,Fortune's Boy,1,1,0,0,1
2703,Fortune's Fool,0,0,0,0,1
2352,Fortune's Girl,1,1,0,0,1
1565,Forty Under,0,0,0,0,1
2680,Forza Di Oro,1,0,0,0,1
1985,Foti,1,0,0,0,1
993,Fotis,1,0,1,0,1
2940,Four Forty Strand,1,0,0,0,1
521,Four Freedoms,1,1,0,0,1
3262,Four Ten,0,0,0,0,1
3898,Four Wheel Drive,0,0,0,1,1
552,Fournineteen,1,1,0,0,1
877,Fox Red,1,1,0,0,1
529,Fox Rules,0,0,0,0,1
1598,Fractorzation,0,0,0,0,1
3857,Frammento,1,1,0,0,1
354,Francis Freud,1,0,0,0,0
3904,Frank's Rockette,0,0,1,0,0
675,Franknjymme,1,1,0,0,1
2785,Freaky Styley,0,0,0,0,1
2729,Freddymo Factor,0,0,0,0,1
81,Free Coffee,0,0,0,0,1
2405,Free Enterprise,0,0,0,0,1
251,Free Kitty,1,0,0,0,1
4085,Free to Fly,1,1,0,0,1
1052,Freedom Prince,1,1,0,0,1
1906,Freewheeler,1,0,0,0,1
2810,French Cafe,0,0,1,0,1
2199,French Reef (IRE),0,0,0,0,1
3510,French Revolution,1,1,0,0,1
1111,Freud's Secret,1,1,0,0,1
456,Freudian Analyst,1,0,0,0,1
2452,Freudian Fate,1,0,0,0,1
990,Freudian Sip,1,0,0,0,1
1412,Freudnme,1,0,0,0,0
2042,Freudycatfever,1,0,0,0,1
3,Friend of Liberty,1,0,1,0,1
1221,Friendship Seven,1,0,0,0,1
604,Friesing Waters,1,1,0,0,0
4231,Frisky Magician,0,0,0,0,1
1854,Fritzi,0,0,0,0,1
1457,Front Run the Fed,1,0,0,0,1
1890,Frontier Market,0,1,0,0,1
9,Frost's Song,1,1,0,0,1
4247,Frosted Grace,1,0,0,0,1
3179,Frosted Ice,1,0,0,0,1
4298,Frosted Rose,0,1,0,0,1
926,Frostie Anne,1,1,0,0,1
109,Frosty Linz,1,1,0,0,1
929,Frosty Margarita,1,1,0,0,1
4473,Frozen Hannah,1,1,0,0,1
673,Fuel the Bern,1,1,0,0,1
1820,Full Salute,1,0,0,0,1
2897,Fullness of Time,1,1,0,0,1
4021,Fully Loaded,1,1,0,0,1
154,Fully Vested,1,0,0,0,1
2691,Fun Prospect,0,0,0,0,1
1740,Funderella,1,0,0,0,1
1961,Funfetti,1,1,0,0,1
3010,Funny Flowers,1,1,0,0,1
431,Funny Guy,0,0,0,0,1
1444,Funny Money Honey,1,0,0,0,1
3470,Funnypointofview,1,1,0,0,1
2043,Fusi,1,1,0,0,1
3638,Fusilli,1,0,0,0,0
2590,Future Book,0,1,0,0,1
1033,G Zap,0,0,0,0,1
1104,G. T. Sonia,1,1,0,0,1
4101,Gabi's Tuff,0,0,0,0,1
937,Gaby Vee,0,1,0,0,1
3368,Galadriel's Light,1,1,0,0,1
976,Gallant Bid,1,0,0,0,1
2170,Galway Empire,1,1,0,0,1
1639,Gambler's Fallacy,1,1,0,0,1
3936,Game Boy Benny,0,0,0,0,1
3069,Game Break,1,1,0,0,1
1032,Garsoon,0,0,0,0,1
4275,Garter and Tie,1,1,0,0,1
50,Gates of Dawn,0,0,0,0,1
735,Gattino Marrone,1,0,0,0,1
2081,Gauguin (GER),0,0,0,0,1
4144,Gaye Breeze (IRE),0,0,0,0,0
4426,Gear Jockey,0,1,0,0,1
2433,Geils Rocks,1,1,0,0,1
556,Gemini Witch,0,1,0,0,1
4266,Gemonteer,0,0,0,0,1
3409,General June,0,0,0,0,1
27,Gentle Annie,1,0,0,0,1
4363,Gentle Ruler,0,1,0,0,1
3549,Gentleman Joe,1,1,1,0,1
3080,Geography,1,0,0,0,0
4362,Get Explicit,1,1,0,0,1
4614,Get Set,0,1,1,0,1
3734,Get Smokin,1,1,0,0,1
1785,Geta Lode of Lucky,1,1,0,0,1
2409,Getmotherarose,1,1,0,0,0
1641,Getoffmyback,0,0,0,0,1
846,Getting Warmer,1,1,0,0,1
249,Getyourmindright,1,1,0,0,1
1635,Ghost Giant,1,1,0,0,1
4422,Ghost of the Mambo,0,0,0,0,1
4011,Ghostghostghost,1,1,0,0,1
3155,Ghosting,0,0,0,0,1
2354,Ghostly Beauty,0,1,0,0,1
4367,Ghoul (BRZ),1,0,0,0,1
2122,Giacosa,0,1,0,0,1
3131,Giant Boo Boo,1,1,0,0,1
517,Giant Ending,1,1,0,0,1
3180,Giant Expectations,1,1,0,0,1
1211,Giant Sandy,1,1,0,0,1
2444,Giant Shoes,1,1,0,0,1
2929,Giant Trick,1,1,0,0,1
2933,Giant Zinger,1,0,0,0,1
4204,Gibralfaro (IRE),0,0,0,0,1
1894,Gidu (IRE),0,0,0,0,1
4162,Giggle Factory,0,0,0,0,1
2624,Gilda Marie,1,0,0,0,1
3026,Ginger and Jingle,0,0,0,0,1
3654,Gins and Tins,0,0,0,0,1
4597,Ginseng,0,1,0,0,1
100,Gio d'Oro,1,0,0,0,1
2435,Girl of Tosconova,0,1,0,0,1
2611,Girl's Wave,0,1,0,0,1
4116,Girlfriend Rocket,1,1,0,0,1
4281,Girlntheyellowtaxi,1,0,0,0,1
3555,Giulia Ammannati,0,0,0,0,1
3056,Giuseppe the Great,1,0,0,0,1
1073,Give Me a Hug,0,0,0,0,0
744,Givetheman a Cigar,1,0,0,0,0
2918,Glam,1,1,0,0,0
2670,Glass Ceiling,0,1,0,0,1
3507,Gleason,1,1,0,0,1
710,Glencairn,1,0,0,0,1
2428,Glenn Likes Gin,0,1,0,0,1
4319,Global Access,1,0,0,0,1
2996,Global Campaign,1,1,0,0,1
3062,Global Exchange,0,1,0,0,1
2427,Glorious Empire (IRE),1,0,0,0,1
4288,Gloriously,0,0,0,0,1
4329,Glory Road,1,1,0,0,1
2694,Glynn County,0,0,0,0,1
349,Go Big Or Go Home,0,0,0,0,1
4311,Go Get That,1,1,0,0,1
4457,Go Get the Basil,0,0,0,0,1
674,Go Get the Munny,1,0,0,0,1
2506,Go Noni Go,1,1,0,0,1
1484,Go Poke the Bear,1,0,0,0,1
1357,Go Rose (GER),0,0,0,0,0
1630,Go Rudy Go,1,1,0,0,1
2787,Go With Honor,0,1,0,0,1
2241,Go Zappem,0,0,0,0,1
1147,Gobi,1,0,0,0,1
3840,Going for Gold,0,0,0,0,1
4296,Going to Temple,0,0,0,0,1
3461,Golani Brigade,1,1,0,0,1
234,Golconda,1,1,0,0,1
1471,Golconda (FR),0,0,0,0,0
2516,Gold Standard,1,1,0,0,1
367,Gold for the King,0,1,0,0,1
1659,Golden Award,0,0,0,0,0
1892,Golden Brown,1,1,0,0,1
680,Golden Giant,1,1,0,0,1
3091,Golden Spear,1,1,0,0,0
3433,Golden Tapit,1,1,0,0,1
4109,Golden Tiger,0,0,0,0,1
632,Golden Vale,1,1,0,0,1
2977,Goldmakesmesmile,0,0,0,0,0
3917,Goldwood,0,0,0,0,1
1633,Goneonamission,0,0,0,0,1
665,Gongheifatchoy,1,0,0,0,1
3603,Good Credence,1,1,0,0,1
4374,Good Governance (GB),0,0,0,0,1
4423,Good Scout,0,1,0,0,1
3896,Good Shabbos,1,1,0,0,1
1738,Good Solution,1,1,0,0,1
3124,Goodbye Brockley,0,1,0,0,1
2791,Goosarella,1,1,0,0,1
3610,Goose,1,1,0,0,1
4140,Goose Drank Wine,1,1,0,0,1
769,Gorelli,0,0,0,0,1
3870,Gorgeous Charli,1,0,0,0,1
2339,Gosilently,0,1,0,0,0
4351,Got Stormy,1,1,0,0,1
116,Got the Gist,0,0,0,0,1
1661,Gotham Gala,0,0,0,0,1
2492,Gotta Go Mo,1,0,0,0,1
698,Gottahaveaholiday,1,0,1,0,1
4629,Gouverneur Morris,0,1,0,0,1
3890,Gozilla,1,1,0,0,1
4434,Graceful Princess,1,1,0,0,1
2356,Gracely,1,1,0,0,1
492,Gracetown,0,0,1,0,1
3487,Graded On a Curve,0,0,0,0,1
2614,Graetz,1,1,1,0,1
4382,Grammi Dance,0,1,0,0,1
4441,Gran Chemin,0,1,0,0,1
1422,Grand Banks,0,0,0,0,1
3683,Graphite Dutchess,0,0,0,0,1
3106,Grassetto,1,0,0,0,1
2778,Gratto Swing,1,1,0,0,0
3689,Gray Haze,1,0,0,0,1
4304,Gray Nile,0,0,0,0,1
4072,Gray Sky,1,1,1,0,1
2112,Gray Witch,1,0,0,0,1
2604,Graycapade,1,0,0,0,1
4403,Graze of Glory,0,0,0,0,1
1338,Great Going,1,1,1,0,1
1404,Greek Alphabet,0,0,0,0,1
3542,Green Light Go,0,0,1,0,1
1213,Greg King of Kool,0,1,0,0,1
2289,Gringotts,1,0,0,0,1
4539,Grit and Glory,1,1,0,0,1
2769,Grito de Pablito,1,0,0,0,1
4005,Growth Engine,1,1,0,0,1
3671,Grudge,1,0,0,0,1
384,Grumps Little Tots,1,1,1,0,1
1023,Guacamole,1,1,0,0,1
3310,Guarana,0,0,0,0,1
3177,Gucci Factor,1,0,0,0,1
2263,Gufo,1,0,1,0,1
955,Gun for Hire,0,0,0,0,1
1369,Gunboat Diplomacy,1,1,0,0,1
3951,Gunman,0,0,0,0,1
1715,Guns of Steel,1,1,0,0,1
3806,Gyoza,1,1,0,0,1
286,Gypsum Johnny,0,0,0,0,1
480,Gypsy Janie,0,0,0,0,1
314,Gypsy Mama,0,0,0,0,1
288,H Man,0,0,0,0,0
419,Habitue,0,0,0,0,1
3439,Hai Bobbi,0,0,1,0,1
909,Haikal,0,0,0,0,1
1939,Hail Michigan,1,1,0,0,1
1064,Hailey's Flip,1,0,0,0,1
2522,Halladay,0,1,0,0,1
4286,Hallajoori,0,1,0,0,1
4616,Hallawallah,1,0,0,0,1
90,Halloween Horror,1,1,0,0,1
1993,Halo City,1,1,0,0,1
767,Halstaat,1,0,0,0,1
786,Hammerin Aamer,1,1,0,0,1
1335,Hampton Point,0,1,0,0,1
1086,Hamptons Holiday,1,0,1,0,1
2797,Han Sense,0,1,0,0,1
2913,Hand Rail,0,0,0,0,1
1423,Handle With Care,0,1,0,0,1
2069,Hannah's Smile,0,1,0,0,1
4323,Happen,0,0,0,0,1
1784,Happy Danza,1,1,0,0,1
1105,Happy Farm,0,0,0,0,1
2357,Happy Home,0,1,0,0,1
1622,Happy Music,0,0,0,0,1
3036,Happy Sophia,1,1,0,0,1
2358,Happyandiknowit,1,1,0,0,1
2335,Hard Count,1,0,0,0,1
2032,Hard Sting,0,0,0,0,1
2857,Hard Won,1,0,0,0,1
1920,Hard to Be Humble,0,0,0,0,1
2538,Hardcore Folklore,1,0,0,0,1
2235,Hardest Part (GB),0,0,0,0,0
276,Harkness,1,1,1,0,1
1405,Harlan's Harmony,0,1,0,0,1
3686,Harlem Heights,1,1,0,0,1
820,Harley Q,1,1,0,0,1
2773,Harpers First Ride,0,1,0,0,1
2279,Harris Bay,1,1,0,0,1
2621,Harv Won't Tap,0,0,0,0,1
1868,Harvey's Lil Goil,0,1,0,1,1
1241,Hashtag Selfie,1,1,0,0,1
484,Hattie L,1,1,0,0,1
289,Haudenosaunee,0,0,0,0,0
640,Haul Anchor,1,1,0,0,1
608,Havana Affair,1,0,0,0,0
160,Have Another,1,1,0,0,1
2422,Have At It,0,0,0,0,1
2700,Havin' a Party,1,1,0,0,1
2324,Hawaiian Noises,1,1,1,0,1
3883,Hawkish,0,0,0,0,1
1881,Hay Dakota,1,0,1,0,1
749,Hay Field,1,0,0,0,1
4133,He Hate Me,1,1,1,0,1
4129,He Iz Gone,0,0,0,0,1
3228,He's No Lemon,1,1,0,0,1
4172,He's Super Lucky,1,1,0,0,1
1120,He'smyluckyfellow,1,1,0,0,1
334,Heartbustingirl,0,0,0,0,1
2229,Heartstrings,1,1,0,0,1
1587,Heaven's Humor,0,1,0,0,1
2990,Heavenhasmynikki,1,1,1,0,1
868,Heavy Meddle,0,0,0,0,0
2325,Heavy Roller,1,1,0,0,1
1836,Hedonism,0,0,0,0,1
4331,Height,1,1,0,0,1
4149,Heirloom Kitten,1,1,0,0,1
3949,Held Accountable,1,1,0,0,1
4012,Helen by Night,1,1,0,0,1
1394,Helen's Tiger,1,1,0,0,1
2161,Hellbender,1,1,0,0,1
4491,Hellorhighwater,0,0,0,0,1
4180,Help From Heaven,0,1,0,0,1
3413,Hembree,1,0,0,0,1
2180,Hemlock,0,1,1,0,1
3214,Henley's Joy,1,1,0,0,1
1810,Henni Penny,0,1,0,0,1
4583,Hepcat,1,1,0,0,1
1389,Her Latest Film,0,0,0,0,1
1535,Her Royal Highness,0,0,0,0,1
692,Here Comes Helen,1,1,0,0,1
3878,Here Comes Jackie,0,0,0,0,1
2045,Here Comes Meg,0,0,0,0,1
527,Here Comes Tommy,1,0,0,0,1
3562,Herecomesthejudge,1,0,0,0,1
1286,Herecomesyourman,0,1,0,0,1
684,Hero's Welcome,0,0,0,0,1
3244,Hersh,0,0,0,0,1
2243,Herwaze,0,1,0,0,1
3969,Hewhomustnotbnamed,1,1,0,0,1
232,Hexameter,0,0,0,0,1
1024,Hey Mamaluke,1,1,0,0,1
3537,Heyitsnricopalazo,1,1,0,0,1
1794,Hickory Made,1,1,0,0,1
3789,Hidden Facts,0,0,0,0,1
2888,Hierarchy,0,0,0,0,1
2145,Hieroglyphics,0,1,0,0,1
2849,High Amplitude,1,1,1,0,1
1215,High Command,1,1,0,0,1
4504,High Crime,1,0,0,0,1
2072,High Jingo,1,0,0,0,1
3865,High North,1,0,0,0,1
4501,High Rider,0,0,0,0,1
1218,High Roller,1,1,0,0,1
2285,High School Crush,1,1,0,0,1
4044,High Tide,1,1,0,0,1
3660,Higher Authority,1,1,0,0,1
3208,Highest Honors,1,1,0,0,1
3880,Highland Glory,1,1,1,0,1
3283,Highland Sky,1,1,1,0,1
304,Highleelikelee,1,1,0,0,1
3192,Hightailing,1,1,0,0,1
3392,Highway Flyer,1,0,0,0,1
1789,Hihosey,0,0,0,0,0
4094,Hijacker,0,1,0,0,1
2179,Hills Pond,1,0,1,0,1
1666,Him She Kisses,1,0,0,0,1
3741,Hinterland (FR),0,0,0,0,1
4018,His Glory,1,1,0,0,1
2831,His Name Is Sue,0,0,0,0,1
23,Hit It Once More,0,0,0,0,1
1930,Hit a Provisional,0,0,0,0,1
676,Hitmewthurbestshot,1,1,0,0,1
1153,Hizaam,1,1,0,0,1
1494,Hoard,1,1,0,0,1
3103,Hoboe,0,1,0,0,1
2301,Hockey Puck,0,0,0,0,1
4121,Hofburg,1,1,0,0,1
1327,Hoffa's Union,1,1,0,0,1
1259,Hoffenheim,1,1,0,0,1
3317,Hog Creek Hustle,0,1,0,0,1
4561,Hogans Holiday,0,0,1,0,1
1019,Hokulea,0,0,0,0,1
2760,Hold My Call,1,1,0,0,1
1223,Holey Matrimony,1,1,0,0,1
2290,Holiday Belle,1,1,1,0,0
21,Holiday Bonus,1,0,1,0,1
959,Holiday Disguise,1,0,1,0,0
2073,Hollywood Cat,1,0,0,0,1
4412,Hollywood Critic,0,0,0,0,0
1605,Hollywood Glory,1,1,1,0,1
4001,Hollywood Handsome,1,1,0,0,1
3511,Holmdel,0,0,0,0,1
1594,Holmdel Park,1,1,0,0,1
3281,Holy Helena,0,0,0,0,1
535,Holy Week,0,0,0,0,0
378,Holycowits Patrick,1,1,0,0,1
2629,Homeland,1,1,0,1,1
1717,Homeland Security,1,0,0,0,1
1196,Homemade,0,0,0,0,1
3003,Homerique,0,0,0,0,1
4045,Hometown Pride,1,1,0,0,1
3320,Honest Mischief,0,1,1,0,0
2129,Honey Bourbon,0,0,0,0,1
4198,Honey Bunny,1,1,0,0,1
922,Honey Graeme,1,0,0,0,1
2411,Honey I'm Good,1,0,0,0,1
2023,Honey Won't,1,1,0,0,1
2537,Honor Belle,1,1,0,0,1
3050,Honor System,0,0,0,0,1
365,Honor Up,1,1,0,0,1
626,Honor Way,0,1,0,0,1
1485,Honorable Hero,0,1,0,0,1
2924,Honorable Profit,0,1,0,0,1
3086,Honorable Rose,0,1,0,0,1
4136,Honorable Treasure,1,1,0,0,1
2133,Hoponthebusgus,1,0,0,0,1
409,Hopper Dropper,1,0,0,0,0
222,Horoscope,1,1,0,0,1
1788,Hostile Witness,0,0,0,0,1
2453,Hot Brown,1,1,0,0,0
2736,Hot Diggitty,1,1,0,0,1
2803,Hot Little Honey,0,0,0,0,1
4080,Hot Mesa,1,1,1,0,1
587,Hot Sriracha,1,1,0,0,1
4544,Hotsy Totsy (IRE),0,0,0,0,1
3403,Hottie Stiletto,0,0,0,0,1
357,House Limit,1,1,0,0,1
1523,Hudson Overpass,0,1,0,0,1
1911,Hunt the Front,1,1,0,0,1
3018,Hunting Horn (IRE),0,0,0,0,1
2956,Hunting Season,1,1,0,0,1
855,Huracan,0,1,0,0,1
1209,Hurricane Andrew,0,0,0,0,1
2018,Hurricane Hill,1,1,0,0,1
4003,Hurricane Jake,1,1,0,0,1
145,Hushion,1,0,0,0,1
4634,Hussar,1,1,0,0,1
2804,I Am Aine,0,1,0,0,1
4503,I Can Do Anything,0,0,0,0,1
2579,I Dare U,0,0,0,0,1
184,I Love Jaxson,1,1,0,0,1
400,I Saw It All,1,1,0,0,1
962,I Still Miss You,1,1,0,0,1
337,I Took a Shot,0,1,0,0,1
4227,I'd Like to Know,0,0,0,0,1
2412,I'llhandalthecash,0,0,0,0,1
4389,I'm Busy,0,0,0,0,0
4368,I'm Corfu,1,1,0,0,1
2013,I'm Elmer J Fudd,1,1,0,0,1
4226,I'm Looking Up,1,0,0,0,1
672,I'm an Ocala Dude,1,1,0,0,1
3146,Ian Glass,0,0,0,0,1
4431,Iberico,1,1,0,0,1
3616,Ice Princess,0,0,0,0,1
4552,Icecap,0,0,0,0,0
964,Icey Cash,0,1,0,0,1
2462,Icy Dude,1,1,0,0,1
598,Icy Maneuvers,1,1,0,0,1
2783,Idaka,0,1,1,0,1
3699,Ideational,0,0,0,0,1
1323,Identity Politics,1,0,1,0,1
1638,Ides of Arch,0,0,0,0,1
2183,Ikeisgreat,1,0,0,0,1
3104,Il Primo Sole (GB),1,0,0,0,1
3733,Ilchester Cheetah,1,1,0,0,1
3981,Ill Will,0,1,0,0,1
2726,Illudere,0,0,0,0,1
2514,Imaginar,0,0,0,0,1
954,Imasuperstar,1,1,0,0,1
3797,Imincomunicado,1,1,0,0,1
4010,Impazible Donna,0,1,0,0,1
2156,Impazible Girl,0,0,0,0,1
1474,Impazible Odds,0,0,0,0,1
4626,Impeccable Style,0,0,0,0,1
4541,Imperare,1,0,0,0,1
4350,Imperative,0,0,0,0,0
2309,Imperial Brew,0,0,0,0,1
3820,Imperial Hint,0,0,0,0,1
3939,Imperial Might,1,0,0,0,1
3609,Imperial Moment,0,1,0,1,1
2429,Imperio D,1,1,0,0,1
3676,Imperioso,1,1,0,0,1
2826,Impetuous,0,0,0,0,0
1589,Implied Volatility,1,0,0,0,1
2346,Imprsstheprofessor,1,1,0,0,1
1191,Impunity,1,1,0,0,1
415,Imvros Pride,0,0,0,0,1
597,In Denile,1,1,0,0,1
2253,In Equality,1,0,0,0,1
2540,In Front,0,0,0,0,1
4516,In Good Spirits,0,0,0,0,1
465,In a Fog,0,1,0,0,1
265,Inalienable Rights,0,0,0,0,1
1116,Incidentally,1,1,0,0,1
974,Inclunation,1,1,0,0,1
2228,Incredible Miss,0,0,1,0,1
498,Incubator,1,1,0,0,1
2104,Indawin,1,1,0,0,1
3092,Indebted,0,0,0,0,1
1726,Independence Hall,1,1,0,0,1
4559,Indian Blessing (GB),1,0,0,0,1
4334,Indian Cross,0,0,0,0,1
1864,Indian Ghost,0,0,0,0,1
92,Indian Guide,0,0,0,0,0
4587,Indian Pride,1,0,0,0,1
2886,Indigestion,1,1,0,0,1
4192,Indigo Yankee,0,1,0,0,1
958,Indimaaj,1,1,0,0,1
3690,Indochine,1,1,0,0,1
4216,Indy Union,1,1,0,0,1
3176,Indy's Lady,1,1,0,0,1
572,Infatuation,0,1,0,0,1
435,Infield Is In,1,0,0,0,1
965,Inflection,1,1,0,0,1
2676,Informative,1,1,0,0,1
2742,Informed Consent,0,1,1,0,1
2483,Ink Splotz,1,1,0,0,1
1745,Inscom,0,1,0,0,1
4488,Inside Info,0,0,0,0,1
4301,Inside Risk,1,0,0,0,1
1278,Inspector Havers,0,1,0,0,1
1339,Inspector Lynley,0,1,0,0,1
3475,Inspeightof,1,1,0,0,1
1139,Instagrand,0,0,1,0,1
1877,Instilled Regard,1,0,0,0,1
4016,Integral,1,1,0,0,1
1558,Internet of Things,1,1,0,0,1
1186,Intersect,0,0,0,0,1
4581,Into Glamour,0,0,1,0,1
247,Into a Hot Spot,0,0,1,0,0
3107,Into the Breach,1,0,0,0,0
125,Intoxicologist,1,0,0,0,1
2997,Intrepid Heart,1,1,0,0,1
3566,Invader,0,0,0,0,1
1078,Invest,0,0,0,0,0
3692,Inveterate,1,0,0,0,1
246,Iona Mobe,0,1,1,0,1
277,Ipanema Beach,0,0,1,0,1
2701,Irena N Ella,1,0,0,0,1
85,Irish Banker,1,0,0,0,1
3731,Irish Danzing,0,0,0,0,1
4419,Irish Front,0,1,0,0,1
312,Irish Glitter,1,1,0,0,1
1282,Irish Lassie,1,1,0,0,0
3997,Irish Mias,1,1,1,0,1
2719,Irish Roar (IRE),1,0,0,0,1
2259,Irish Valor,0,0,0,0,1
4047,Irked,0,0,0,0,1
616,Iron Fork,1,1,0,0,0
925,Ironclad,0,0,0,0,0
3209,Isabelle's Joy,1,1,0,0,1
2708,It Justhitthe Wire,1,1,0,0,1
4224,It Was Considered,1,1,1,0,1
3442,It's Kite Pazible,1,1,0,0,1
644,It's Mo Joke,0,0,0,0,1
596,It's My Catiecat,1,0,0,0,1
3739,It's Pazible,0,0,0,0,1
736,It's a Lovely Day,1,1,0,0,1
935,It's a Shaw Thing,0,1,0,0,1
766,Itgot Grandma,1,1,0,0,1
97,Its All Relevant,1,1,0,0,1
2360,Its a Chance,0,0,0,0,0
2113,Its a Ford,1,0,0,0,1
836,Itsakeyper,1,0,0,0,1
1131,Itsjustnotyourday,1,0,0,0,1
2702,Ivory Not White,1,0,1,0,1
4219,Ivy's College Fund,0,0,0,0,1
3759,J Beresford Tipton,1,0,0,0,1
1370,J J Jen,0,0,0,0,1
3437,J J's Dreaming,1,0,0,0,1
787,J S Bach,1,1,0,0,1
3506,J's Warrior,0,0,0,0,1
830,Ja's Malibu,1,1,0,0,1
1986,Jabuticaba,0,1,0,0,1
149,Jack Bo,1,0,0,0,1
1897,Jack and Noah (FR),0,0,0,0,1
2004,Jack of Clubs,0,1,0,0,1
1521,Jack the Cat,1,0,0,0,0
635,Jacqueline D,1,0,0,0,1
3873,Jade's Dream,0,1,0,0,1
3120,Jaded Lady,1,0,1,0,1
73,Jake Rocks,0,0,0,0,1
3968,Jamflowman,0,0,1,0,1
2557,Jammer,0,0,0,0,1
4111,January Won,1,1,0,0,1
2672,Jara,1,1,0,0,1
1103,Jasminesque,1,1,0,0,1
340,Javelin,1,1,0,0,1
3084,Jaylan,1,0,0,0,1
3850,Jazzique (IRE),0,0,0,0,1
571,Jazzy J,0,1,1,0,1
2365,Jazzy Lady,0,0,0,0,1
0,Jc's Shooting Star,1,0,0,0,1
2270,Jedi Master,1,0,0,0,1
1664,Jeltrin,0,1,0,0,1
3025,Jemography,0,0,0,0,0
1575,Jen's Battle,0,1,0,0,1
1779,Jennemily,0,1,1,0,1
2488,Jerome Avenue,1,0,0,0,1
2469,Jet for Andy,1,0,0,0,1
372,Jewel Can Disco,0,0,0,0,1
4113,Jewel of Arabia,1,1,0,0,1
1039,Jibber Jabber,1,0,0,0,1
1393,Jimi Bags,0,0,1,0,1
